name;deviceVersion;applicationName;sysOid;dfield;description;virtualDeviceName;preDefined;defaultIconId;categoryId;link;seriesId;id;defaultTopoIconId
3Com IBridgeECS;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.3;;3Com IBridgeECS;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40318', '@rel': 'self', '@op': 'GET'};500;40318;1104
3Com netbuilder TrRA;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.4;;3Com NetBuilder II TrRA NBTR Remote Access;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40319', '@rel': 'self', '@op': 'GET'};515;40319;1104
3Com netbuilder Platform;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.5;;3Com NetBuilder II Platform;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40320', '@rel': 'self', '@op': 'GET'};515;40320;1104
3Com netbuilder Rem;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.6;;3Com NetBuilder II Remote Access 4 Port;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40321', '@rel': 'self', '@op': 'GET'};515;40321;1104
3Com netbuilder RA;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.7;;3Com NetBuilder II Remote Access 2 Port;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40322', '@rel': 'self', '@op': 'GET'};515;40322;1104
3Com netbuilder RC;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.8;;3Com NetBuilder II 2 port boundary router NM Remote Control;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40323', '@rel': 'self', '@op': 'GET'};515;40323;1104
3Com netbuilder TrREM;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.9;;3Com NetBuilder II 4 port token ring NBTR Remote;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40324', '@rel': 'self', '@op': 'GET'};515;40324;1104
3Com netbuilder TrRC;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.10;;3Com NetBuilder II Token Ring;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40325', '@rel': 'self', '@op': 'GET'};515;40325;1104
3Com SW/NBDPE;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.11;;3Com NetBuilder II, 4 port SW/NBDPE;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40326', '@rel': 'self', '@op': 'GET'};515;40326;1104
3Com SW/NBDPE-EW;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.12;;3Com NetBuilder II, 8 port SW/NBDPE -EW;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40327', '@rel': 'self', '@op': 'GET'};515;40327;1104
3Com SW/NBII;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.12.16;;3Com NetBuilder II, 8 port SW/NBII;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40328', '@rel': 'self', '@op': 'GET'};515;40328;1104
3Com netbuilder Remote Office;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.13;;3Com NetBuilder II Remote Office (spectre);CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40329', '@rel': 'self', '@op': 'GET'};515;40329;1104
3Com nbrouterBoards;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.14;;3Com NetBuilder II brouterBoards;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40330', '@rel': 'self', '@op': 'GET'};515;40330;1104
3Com netbuilderLocal;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.15;;3Com NetBuilder II 2 LAN NB Local;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40331', '@rel': 'self', '@op': 'GET'};515;40331;1104
3Com netbuilderTrLocal;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.16;;3Com NetBuilder II 2 LAN NBTR Local;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40332', '@rel': 'self', '@op': 'GET'};515;40332;1104
3Com netbuilderRC1x2;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.17;;3Com NetBuilder II NB Remote Control with 2 WAN ports;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40333', '@rel': 'self', '@op': 'GET'};515;40333;1104
3Com netbuilderTrRC1x2;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.18;;3Com NetBuilder II NBTR Remote Control with 2 WAN ports;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40334', '@rel': 'self', '@op': 'GET'};515;40334;1104
3Com Spectre Large;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.19;;3Com Spectre Large;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40335', '@rel': 'self', '@op': 'GET'};522;40335;1104
3Com Spectre Huge;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.20;;3Com Spectre Huge;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40336', '@rel': 'self', '@op': 'GET'};522;40336;1104
3Com Spectre ISDN;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.21;;3Com Spectre ISDN;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40337', '@rel': 'self', '@op': 'GET'};522;40337;1104
3Com nb2_8_4fddi;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.22;;3Com NetBuilder II 8 Port Capable of 4 FDDI Sets SW/NBII;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40338', '@rel': 'self', '@op': 'GET'};515;40338;1104
3Com nb2_8_dualwide;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.23;;3Com NetBuilder II 8 Port, Dual Wide Slots;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40339', '@rel': 'self', '@op': 'GET'};515;40339;1104
3Com NetBuilder II fw versions;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.24;;3Com NetBuilder II fw versions;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40340', '@rel': 'self', '@op': 'GET'};515;40340;1104
3Com NetBuilder II sw versions;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.25;;3Com NetBuilder II sw versions;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40341', '@rel': 'self', '@op': 'GET'};515;40341;1104
3Com Spectre ISDN Huge;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.26;;3Com Spectre ISDN Huge;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40342', '@rel': 'self', '@op': 'GET'};522;40342;1104
3Com Spectre Token Ring 4x8;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.27;;3Com Spectre Token Ring 4x8;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40343', '@rel': 'self', '@op': 'GET'};522;40343;1104
3Com Spectre Token Ring ISDN 4x8;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.28;;3Com Spectre Token Ring ISDN 4x8;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40344', '@rel': 'self', '@op': 'GET'};522;40344;1104
3Com Spectre Token Ring xxx;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.29;;3Com Spectre Token Ring xxx;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40345', '@rel': 'self', '@op': 'GET'};522;40345;1104
3Com Office Connect Switch;N/A;QuidviewLM;1.3.6.1.4.1.43.1.4.32;;3Com Office Connect Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40346', '@rel': 'self', '@op': 'GET'};517;40346;1105
3Com SW/NBSI;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.33;;3Com SuperStack 2 NetBuilder SI Router SW/NBSI;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40347', '@rel': 'self', '@op': 'GET'};524;40347;1104
3Com SuperStack2-L3MOD;N/A;QuidviewRM;1.3.6.1.4.1.43.1.4.34;;3Com SuperStack 2 Switch L3 Module;CThirdPartySnmpDevice;true;0;0;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40348', '@rel': 'self', '@op': 'GET'};524;40348;1104
3Com SW/NBPB500;N/A;QuidviewLM;1.3.6.1.4.1.43.1.4.35;;3Com PathBuilder SW/NBPB500;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40349', '@rel': 'self', '@op': 'GET'};520;40349;1105
3Com SW/PBS400;N/A;QuidviewLM;1.3.6.1.4.1.43.1.4.36;;3Com PathBuilder SW/PBS400;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40350', '@rel': 'self', '@op': 'GET'};520;40350;1105
3Com LinkBuilder 3GH;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.1;;3Com LinkBuilder 3GH Ethernet LAN Module;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40351', '@rel': 'self', '@op': 'GET'};512;40351;1105
3Com LinkBuilder 10BTi;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.2;;3Com LinkBuilder 10BTi;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40352', '@rel': 'self', '@op': 'GET'};512;40352;1105
3Com LinkBuilder ECS;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.3;;3Com LinkBuilder ECS;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40353', '@rel': 'self', '@op': 'GET'};512;40353;1105
3Com LinkBuilder MSH;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.4;;3Com LinkBuilder MSH;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40354', '@rel': 'self', '@op': 'GET'};512;40354;1105
3Com SuperStack II Hub 10;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.5;;3Com SuperStack II Hub 10 (LinkBuilder FMS II);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40355', '@rel': 'self', '@op': 'GET'};512;40355;1105
3Com LinkBuilder FDDI Workgroup Hub;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.6;;3Com LinkBuilder FDDI Workgroup Hub;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40356', '@rel': 'self', '@op': 'GET'};512;40356;1105
3Com LinkBuilderFDDIHub;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.7;;SuperStack 2 Hub 10 (LinkBuilder FMS II);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40357', '@rel': 'self', '@op': 'GET'};512;40357;1105
3Com LinkBuilder FMS;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.8;;3Com LinkBuilder FMS Link Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40358', '@rel': 'self', '@op': 'GET'};512;40358;1105
3Com LinkBuilder MSH;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.9;;3Com LinkBuilder MSH Link Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40359', '@rel': 'self', '@op': 'GET'};512;40359;1105
3Com LinkBuilder FMS Local Bridge;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.10;;3Com LinkBuilder FMS Local Bridge;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40360', '@rel': 'self', '@op': 'GET'};512;40360;1105
3Com LinkBuilderTP/8i;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.11;;3Com LinkBuilder TP/8i (3C16181);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40361', '@rel': 'self', '@op': 'GET'};512;40361;1105
3Com LinkBuilder TP/8i;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.12;;3Com LinkBuilder MSH FDDI Ring Builder;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40362', '@rel': 'self', '@op': 'GET'};512;40362;1105
3Com linkSwitch1000;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.13;;3Com LinkSwitch 1000 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40363', '@rel': 'self', '@op': 'GET'};513;40363;1105
3Com linkSwitch500;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.14;;3Com LinkSwitch 500 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40364', '@rel': 'self', '@op': 'GET'};513;40364;1105
3Com linkSwitch2700AU;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.15;;3Com LinkSwitch 2700AU Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40365', '@rel': 'self', '@op': 'GET'};513;40365;1105
3Com linkSwitch2700Bridge;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.16;;3Com LinkSwitch 2700 Bridge;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40366', '@rel': 'self', '@op': 'GET'};513;40366;1105
3Com LinkBuilderFMS100LBridge;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.17;;3Com LinkBuilder FMS 100L Bridge;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40367', '@rel': 'self', '@op': 'GET'};512;40367;1105
3Com linkSwitch2700TLiAU;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.18;;3Com LinkSwitch 2700TLiAU Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40368', '@rel': 'self', '@op': 'GET'};513;40368;1105
3Com linkSwitch2700TLiBridge;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.19;;3Com LinkSwitch 2700TLi Bridge;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40369', '@rel': 'self', '@op': 'GET'};513;40369;1105
3Com LinkBuilder FMS 100 Hub;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.20;;3Com LinkBuilder FMS 100 Hub;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40370', '@rel': 'self', '@op': 'GET'};512;40370;1105
3Com OfficeStack 8M Hub;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.21;;3Com OfficeStack 8M Hub;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40371', '@rel': 'self', '@op': 'GET'};519;40371;1105
3Com linkSwitch3000;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.22;;3Com LinkSwitch 3000 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40372', '@rel': 'self', '@op': 'GET'};513;40372;1105
3Com SuperStack2;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.24;;3Com SuperStack 2 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40373', '@rel': 'self', '@op': 'GET'};525;40373;1105
3Com SuperStack2Desktop;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.29;;3Com SuperStack 2 Desktop Switch SW Version: 2.10;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40374', '@rel': 'self', '@op': 'GET'};525;40374;1105
3Com OfficeConnect140M;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.31;;3Com Office Connect Switch 140M;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40375', '@rel': 'self', '@op': 'GET'};517;40375;1105
3Com SuperStack2-9000SX;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.32;;3Com SuperStack 2 Switch 9000 SX;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40376', '@rel': 'self', '@op': 'GET'};525;40376;1105
3Com SuperStack3-4300;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.38;;3Com SuperStack 3 4300 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40377', '@rel': 'self', '@op': 'GET'};526;40377;1105
3Com OfficeConnect8;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.69;;3Com OfficeConnect Managed Gigabit Switch 8;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40378', '@rel': 'self', '@op': 'GET'};518;40378;1105
3Com OfficeConnectPoE;N/A;QuidviewLM;1.3.6.1.4.1.43.1.8.70;;3Com OfficeConnect Managed Fast Ethernet PoE Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40379', '@rel': 'self', '@op': 'GET'};518;40379;1105
3Com ATMExpansion;N/A;QuidviewLM;1.3.6.1.4.1.43.1.9.15.2;;3Com ATM Expansion Module;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40380', '@rel': 'self', '@op': 'GET'};502;40380;1105
3Com CoreBuilder7000;N/A;QuidviewLM;1.3.6.1.4.1.43.1.12.1;;3Com CoreBuilder 7000 ATM Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40381', '@rel': 'self', '@op': 'GET'};508;40381;1105
3Com PathBuilderS600;N/A;QuidviewLM;1.3.6.1.4.1.43.1.12.3.2;;3Com PathBuilder S600 (Formerly AccessBuilder 9600 ATM WAN access switch);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40382', '@rel': 'self', '@op': 'GET'};520;40382;1105
3Com CoreBuilder7000;N/A;QuidviewLM;1.3.6.1.4.1.43.1.12.4;;3Com CoreBuilder 7000 ATM Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40383', '@rel': 'self', '@op': 'GET'};508;40383;1105
3Com CoreBuilder7000ATM;N/A;QuidviewLM;1.3.6.1.4.1.43.1.12.5;;3Com CoreBuilder 7000/7000HD ATM Switch (CELLplex 7000/7000HD);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40384', '@rel': 'self', '@op': 'GET'};508;40384;1105
3Com SuperStack2RPS;N/A;QuidviewLM;1.3.6.1.4.1.43.1.13.1;;3Com SuperStack 2 Advanced RPS SW Version 1.17;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40385', '@rel': 'self', '@op': 'GET'};525;40385;1105
3Com SW/NBRO-BA801;N/A;QuidviewLM;1.3.6.1.4.1.43.1.13.5.8.0;;SW/NBRO-BA 8.0.1;CThirdPartySnmpDevice;true;10;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40386', '@rel': 'self', '@op': 'GET'};515;40386;1113
3Com CoreBuilder7900;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.1.1;;3Com CoreBuilder 7900 10/100 Interface Card;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40387', '@rel': 'self', '@op': 'GET'};508;40387;1105
3Com CoreBuilder3500;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.1.1.1.1;;3Com CoreBuilder 3500 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40388', '@rel': 'self', '@op': 'GET'};505;40388;1105
3Com CoreBuilder9400;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.1.2.1.1;;3Com CoreBuilder 9400 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40389', '@rel': 'self', '@op': 'GET'};509;40389;1105
3Com SuperStack3900-24;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.2.2.1.1;;3Com SuperStack 3900-24 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40390', '@rel': 'self', '@op': 'GET'};527;40390;1105
3Com SuperStack3900-36;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.2.2.1.2;;3Com SuperStack 3900-36 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40391', '@rel': 'self', '@op': 'GET'};527;40391;1105
3Com SuperStack2-9300;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.2.2.2.1;;3Com SuperStack 2 9300 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40392', '@rel': 'self', '@op': 'GET'};525;40392;1105
3Com 4005;N/A;QuidviewLM;1.3.6.1.4.1.43.1.16.3.1;;3Com 4005 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40393', '@rel': 'self', '@op': 'GET'};528;40393;1105
3Com NJ225FX-SC;N/A;QuidviewLM;1.3.6.1.4.1.43.1.21.6;;3Com NJ225FX-SC IntelliJack Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40394', '@rel': 'self', '@op': 'GET'};511;40394;1105
3Com NJ240;N/A;QuidviewLM;1.3.6.1.4.1.43.1.21.7;;3Com NJ240 IntelliJack Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40395', '@rel': 'self', '@op': 'GET'};511;40395;1105
3Com SuperStack2-PS40;N/A;QuidviewLM;1.3.6.1.4.1.43.10.27.4.1;;3Com SuperStack 2 PS Hub 40;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40396', '@rel': 'self', '@op': 'GET'};523;40396;1105
3Com SuperStack2;N/A;QuidviewLM;1.3.6.1.4.1.43.10.27.4.1.1.1;;3Com SuperStack 2 Hub (CoreBuilder 2500 - 100/500);CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40397', '@rel': 'self', '@op': 'GET'};523;40397;1105
3Com CoreBuilder5000;N/A;QuidviewLM;1.3.6.1.4.1.49.2.3.24;;3Com CoreBuilder 5000 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40398', '@rel': 'self', '@op': 'GET'};506;40398;1105
3Com CoreBuilder3500;N/A;QuidviewLM;1.3.6.1.4.1.114.1.2.1.1.1.1.9;;3Com CoreBuilder 3500 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40399', '@rel': 'self', '@op': 'GET'};504;40399;1105
3Com CoreBuilder6012;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.1;;3Com CoreBuilder 6012 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40400', '@rel': 'self', '@op': 'GET'};507;40400;1105
3Com CoreBuilder6012;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.1.8;;3Com CoreBuilder 6012 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40401', '@rel': 'self', '@op': 'GET'};507;40401;1105
3Com CoreBuilder6012Chassis;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.2;;3Com CoreBuilder 6012 Switch Chassis;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40402', '@rel': 'self', '@op': 'GET'};507;40402;1105
3Com CoreBuilder6012ESM;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.3;;3Com CoreBuilder 6012 Switch ESM;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40403', '@rel': 'self', '@op': 'GET'};507;40403;1105
3Com CoreBuilder6012EFSM;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.4;;3Com CoreBuilder 6012 Switch ESFM;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40404', '@rel': 'self', '@op': 'GET'};507;40404;1105
3Com CoreBuilder6012TRSM;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.5;;3Com CoreBuilder 6012 Switch TRSM;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40405', '@rel': 'self', '@op': 'GET'};507;40405;1105
3Com CoreBuilder6012TMM;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.6;;3Com CoreBuilder 6012 Switch TMM;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40406', '@rel': 'self', '@op': 'GET'};507;40406;1105
3Com CoreBuilder6012FSM;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.7;;3Com CoreBuilder 6012 Switch FSM;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40407', '@rel': 'self', '@op': 'GET'};507;40407;1105
3Com CoreBuilder6012FESM;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.1.8;;3Com CoreBuilder 6012 Switch FESM;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40408', '@rel': 'self', '@op': 'GET'};507;40408;1105
3Com CoreBuilder6004;N/A;QuidviewLM;1.3.6.1.4.1.114.1.3.2.2.1;;3Com CoreBuilder 6004 Switch;CThirdPartySnmpDevice;true;1;1;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/model/40409', '@rel': 'self', '@op': 'GET'};507;40409;1105
